     1.000      0.000      1.000      0.000 *               2.000      1.312   6391.000  4
     2.000      2.000      1.000 *          *          *               1.639   6392.000  4
     0.000      2.000      0.000 *          *          *               0.328   6393.000  4
     1.000      0.000      1.000      0.000 *               0.000      1.312   6394.000  4
     2.000      2.000      2.000      2.000      2.000      2.000      0.477   6395.000  4
     1.000      1.000      2.000 *          *          *               1.198   6396.000  4
     1.000      0.000      3.000      0.000      4.000      1.000      0.798   6397.000  4
     2.000      0.000      3.000      0.000      4.000      3.000      0.399   6398.000  4
     2.000      1.000      1.000 *          *          *               0.399   6399.000  4
     1.000      0.000      2.000      0.000      3.000      2.000      0.798   6400.000  4
     2.000      1.000      2.000 *          *          *               0.798   6401.000  4
     1.000      1.000      0.000 *          *          *               0.477   6402.000  4
     1.000      1.000      3.000      1.000      1.000      3.000      0.953   6403.000  4
     4.000      0.000      4.000      0.000      2.000      0.000      0.953   6404.000  4
     1.000      1.000      1.000      3.000      0.000      3.000      0.477   6405.000  4
     0.000      1.000      0.000      2.000      2.000      2.000      0.477   6406.000  4
     2.000      2.000      2.000      1.000      0.000      1.000      0.477   6407.000  4
     2.000      1.000      1.000      0.000      1.000      1.000      1.430   6408.000  4
     1.000      1.000      2.000      2.000      1.000      1.000      1.907   6409.000  4
     1.000      1.000      0.000      1.000      0.000      1.000      0.953   6410.000  4
     1.000      0.000      1.000 *          *          *               0.477   6411.000  4
     2.000      1.000      1.000 *          *          *               0.953   6412.000  4
     0.000      0.000      0.000 *          *          *               1.430   6413.000  4
     1.000      0.000      2.000      0.000      0.000      0.000      2.860   6414.000  4
     4.000      0.000      4.000 *          *          *               2.860   6415.000  4
     0.000      4.000      0.000 *          *               0.000      1.430   6416.000  4
     0.000      1.000      0.000      1.000      1.000      1.000      0.477   6417.000  4
     0.000      1.000      0.000 *          *          *               1.430   6418.000  4
     3.000      1.000      3.000 *          *          *               1.430   6419.000  4
     1.000      0.000      0.000      4.000      1.000      0.000      0.201   6420.000  4
     0.000      0.000      1.000      0.000      4.000      0.000      0.402   6421.000  4
     0.000      0.000      0.000      3.000      1.000      1.000      0.402   6422.000  4
     0.000      0.000      0.000      0.000      4.000      2.000      0.402   6423.000  4
     0.000      0.000      0.000      3.000      1.000      2.000      0.402   6424.000  4
     1.000      1.000      1.000 *          *          *               0.371   6425.000  4
     1.000      1.000      3.000      2.000      4.000      1.000      0.371   6426.000  4
     0.000      0.000      0.000 *          *          *               0.371   6427.000  4
     2.000      2.000      2.000      2.000      1.000      2.000      0.953   6428.000  4
     1.000      1.000      1.000 *          *          *               0.371   6429.000  4
     1.000      0.000      0.000      2.000      4.000      2.000      0.371   6430.000  4
     0.000      0.000      0.000 *          *          *               0.371   6431.000  4
*               3.000      2.000      2.000      2.000      2.000      0.742   6432.000  4
     1.000      2.000      2.000      2.000      1.000      2.000      0.371   6433.000  4
     2.000      1.000      3.000      3.000      2.000      2.000      0.742   6434.000  4
     1.000      2.000      1.000      3.000      1.000      2.000      0.742   6435.000  4
     0.000      4.000      2.000      2.000 *               0.000      1.430   6436.000  4
     3.000      0.000      4.000      1.000      2.000      2.000      2.860   6437.000  4
     0.000      0.000      1.000      0.000      4.000      0.000      1.430   6438.000  4
     2.000      2.000      2.000      1.000      0.000      1.000      0.477   6439.000  4
     1.000      1.000      3.000 *          *          *               0.715   6440.000  4
     3.000      0.000      4.000      2.000      3.000      3.000      1.430   6441.000  4
     1.000      0.000      1.000      0.000      4.000      0.000      0.953   6442.000  4
     2.000      1.000      3.000      0.000      4.000      0.000      0.477   6443.000  4
     1.000      0.000      3.000      0.000      4.000      0.000      0.477   6444.000  4
     1.000      1.000      1.000      1.000      1.000      1.000      0.477   6445.000  4
     1.000      0.000      3.000      0.000      4.000      0.000      0.477   6446.000  4
     1.000      1.000      3.000      0.000      3.000      0.000      0.953   6447.000  4
     1.000      0.000      3.000      0.000      3.000      0.000      1.430   6448.000  4
     1.000      1.000      2.000 *          *          *               2.860   6449.000  4
     0.000      0.000      4.000      1.000      2.000      0.000      1.430   6450.000  4
     0.000      1.000      2.000 *          *          *               4.005   6451.000  4
     0.000      1.000      2.000      2.000      3.000      1.000      2.860   6452.000  4
     1.000      0.000      4.000      3.000      1.000      0.000      1.430   6453.000  4
     0.000      1.000      3.000      1.000      3.000      0.000      2.860   6454.000  4
     0.000      1.000      3.000      1.000      4.000 *               0.984   6455.000  4
     1.000      1.000      0.000      0.000      1.000      0.000      1.907   6456.000  4
*               0.000      0.000      2.000      3.000      2.000      0.477   6457.000  4
     1.000      1.000      1.000 *          *          *               1.907   6458.000  4
     2.000      0.000      0.000 *          *               0.000      0.953   6460.000  4
     0.000      0.000      0.000      1.000 *               0.000      0.477   6461.000  4
     1.000      1.000      3.000      0.000      0.000      0.000      0.953   6462.000  4
     3.000      0.000      2.000      0.000 *               1.000      0.477   6463.000  4
     4.000      0.000      0.000      1.000 *               1.000      0.953   6464.000  4
     1.000      1.000      2.000      1.000      3.000      2.000      0.953   6465.000  4
     3.000      1.000      1.000      1.000      4.000      1.000      0.953   6466.000  4
     4.000      4.000      3.000      1.000      2.000      0.000      0.477   6467.000  4
     3.000      0.000      3.000      1.000 *               1.000      0.953   6468.000  4
     3.000      1.000      3.000      2.000 *               1.000      0.953   6469.000  4
     3.000      1.000      1.000 *          *          *               1.113   6470.000  4
     4.000      0.000      3.000      1.000      3.000      2.000      0.742   6471.000  4
     1.000      2.000      2.000      2.000      4.000      2.000      1.113   6472.000  4
     1.000      2.000      0.000 *          *          *               1.484   6473.000  4
     1.000      2.000      0.000 *          *          *               0.742   6474.000  4
     4.000      0.000      4.000      2.000      1.000      1.000      0.371   6475.000  4
     1.000      0.000      2.000      3.000 *               1.000      2.860   6476.000  4
     2.000      1.000      2.000      2.000 *               1.000      1.430   6477.000  4
     1.000      0.000      2.000      2.000 *               1.000      1.430   6478.000  4
     2.000      1.000      2.000      2.000      3.000      3.000      1.430   6479.000  4
     2.000      2.000      1.000 *          *          *               1.430   6480.000  4
     2.000      1.000      3.000      1.000      1.000      1.000      2.860   6481.000  4
     3.000      1.000      1.000      2.000      4.000      2.000      0.798   6482.000  4
     1.000      1.000      2.000      4.000 *               3.000      0.798   6483.000  4
     1.000      1.000      3.000      2.000 *               2.000      0.798   6484.000  4
     3.000      1.000      3.000      3.000      2.000      3.000      0.399   6485.000  4
     0.000      0.000      0.000      1.000 *               1.000      0.798   6486.000  4
     1.000      1.000      3.000      2.000      4.000      1.000      0.798   6487.000  4
     1.000      1.000      1.000      3.000      1.000      3.000      0.341   6488.000  4
     1.000      2.000      1.000      2.000      2.000      2.000      0.477   6489.000  4
     1.000      2.000      3.000      1.000      4.000      0.000      0.485   6490.000  4
     1.000 *               2.000      1.000      1.000      1.000      1.456   6491.000  4
     2.000      1.000      1.000      1.000      1.000      2.000      0.971   6492.000  4
     1.000      1.000      1.000      3.000      1.000      2.000      0.485   6493.000  4
     1.000      1.000      1.000      1.000      1.000      1.000      0.971   6494.000  4
     1.000      1.000      1.000      1.000      1.000      1.000      0.485   6495.000  4
     1.000      0.000      0.000      1.000      3.000      3.000      0.890   6496.000  4
     1.000      2.000      1.000      3.000      3.000      2.000      0.890   6497.000  4
     1.000      1.000      1.000      1.000      3.000      1.000      1.335   6498.000  4
     1.000      0.000      3.000      1.000      3.000      2.000      1.780   6499.000  4
     2.000      1.000      1.000      4.000      0.000      1.000      0.477   6500.000  4
     2.000      1.000      3.000      1.000      3.000      2.000      0.890   6501.000  4
     2.000      1.000      3.000      1.000      3.000      0.000      1.335   6502.000  4
     1.000      1.000      2.000      2.000      2.000      1.000      1.907   6503.000  4
     1.000      1.000      1.000      1.000      2.000      1.000      0.953   6504.000  4
     1.000      1.000      1.000      1.000      3.000      1.000      1.907   6505.000  4
     1.000      1.000      1.000      1.000      1.000      1.000      0.953   6506.000  4
     1.000 *               1.000      1.000      1.000      1.000      0.477   6507.000  4
     2.000      1.000      1.000      1.000      1.000      1.000      0.953   6508.000  4
     1.000 *               2.000      1.000      1.000      1.000      0.953   6509.000  4
*          *               2.000      3.000      1.000      2.000      0.953   6510.000  4
     1.000      0.000      3.000      1.000      4.000      1.000      1.219   6511.000  4
     1.000      1.000      3.000      3.000      3.000      1.000      0.477   6512.000  4
     1.000 *               1.000 *               1.000 *               0.953   6513.000  4
     4.000      1.000      3.000      1.000      3.000      1.000      1.312   6514.000  4
     1.000      1.000      1.000      1.000      1.000      2.000      0.656   6515.000  4
     3.000      1.000      4.000      1.000      2.000      0.000      0.656   6516.000  4
     1.000      1.000      2.000      1.000      1.000      1.000      0.328   6517.000  4
     1.000      1.000      3.000      3.000      3.000      1.000      0.971   6518.000  4
     1.000      1.000      3.000      1.000      1.000      1.000      0.324   6519.000  4
     1.000      1.000      3.000      3.000      3.000      1.000      0.647   6520.000  4
     1.000      1.000      4.000      1.000      3.000      1.000      0.324   6521.000  4
     2.000      0.000      4.000      2.000      3.000      0.000      1.219   6522.000  4
     1.000      1.000      1.000      3.000      3.000      3.000      1.484   6523.000  4
     0.000      2.000      0.000      4.000      2.000      3.000      1.113   6524.000  4
     1.000      1.000      3.000      4.000      1.000      3.000      1.113   6525.000  4
     1.000      0.000      3.000      3.000      1.000      3.000      0.742   6526.000  4
     2.000      0.000      3.000      1.000      2.000      2.000      0.742   6527.000  4
     2.000      2.000      2.000      2.000      1.000      2.000      1.113   6528.000  4
     3.000      3.000      3.000      1.000      2.000      3.000      0.271   6529.000  4
*          *               4.000 *               3.000      4.000      0.542   6530.000  4
     1.000      2.000      1.000      2.000      1.000      2.000      0.953   6531.000  4
     1.000      2.000      1.000      3.000      1.000      3.000      0.477   6532.000  4
     1.000      2.000      3.000      3.000      1.000      1.000      0.406   6533.000  4
     2.000      1.000      3.000      2.000      1.000      1.000      0.477   6534.000  4
     3.000      1.000      2.000      1.000      2.000      2.000      1.430   6535.000  4
     1.000      2.000      1.000      2.000      1.000      1.000      2.860   6536.000  4
     1.000      1.000      1.000      1.000      1.000      0.000      1.430   6537.000  4
     3.000      1.000      3.000      1.000      4.000      1.000      1.430   6538.000  4
     1.000      2.000      1.000      2.000      1.000      2.000      1.430   6539.000  4
     2.000      1.000      1.000      3.000      2.000      2.000      1.430   6540.000  4
     1.000      2.000      1.000      2.000      1.000      1.000      1.430   6541.000  4
     2.000      1.000      3.000      0.000      3.000      0.000      0.656   6542.000  4
     1.000      0.000      4.000      0.000      4.000      0.000      0.656   6543.000  4
     3.000      3.000      3.000      1.000      2.000      1.000      1.219   6544.000  4
     3.000      0.000      3.000      0.000      3.000      0.000      2.860   6545.000  4
     2.000      1.000      3.000      1.000      2.000      0.000      2.860   6546.000  4
     1.000      2.000      3.000 *          *               1.000      2.860   6547.000  4
     4.000      0.000      4.000      0.000      3.000      0.000      1.430   6548.000  4
     4.000      0.000      4.000      0.000      4.000      0.000      4.005   6549.000  4
     1.000      1.000      2.000      1.000      3.000      1.000      0.680   6550.000  4
     3.000      0.000      4.000      3.000      3.000      0.000      1.020   6551.000  4
     1.000      1.000      3.000      1.000      1.000      0.000      0.477   6552.000  4
     4.000      0.000      4.000      4.000      3.000      0.000      0.680   6553.000  4
     3.000      0.000      1.000      2.000      3.000      2.000      1.020   6554.000  4
     1.000      2.000      3.000      1.000      1.000      0.000      0.813   6555.000  4
     0.000      0.000      2.000      1.000      3.000      0.000      0.371   6556.000  4
     2.000      1.000      3.000      1.000      2.000      1.000      0.371   6557.000  4
     1.000      0.000      2.000      1.000      2.000      2.000      0.371   6558.000  4
     2.000      0.000      4.000      2.000      4.000      4.000      0.742   6559.000  4
     1.000      0.000      2.000      1.000      3.000      1.000      0.742   6560.000  4
     1.000      1.000      2.000      2.000      3.000      2.000      0.371   6561.000  4
     4.000      0.000      3.000      2.000      2.000      1.000      0.892   6562.000  4
     3.000      1.000      2.000      3.000      3.000      3.000      0.892   6563.000  4
     2.000      1.000      2.000      3.000      2.000      2.000      0.892   6564.000  4
     3.000      1.000      2.000      0.000      2.000      2.000      0.446   6565.000  4
     3.000      0.000      4.000      1.000      3.000      0.000      1.219   6566.000  4
     3.000      1.000      2.000      3.000      3.000      3.000      0.446   6567.000  4
     3.000      1.000      2.000      0.000      2.000      2.000      1.339   6568.000  4
     1.000      1.000      3.000      2.000      2.000      0.000      1.942   6569.000  4
*          *          *               3.000      2.000      1.000      0.485   6570.000  4
     4.000      0.000      4.000      0.000      4.000      0.000      1.597   6571.000  4
     2.000      1.000      3.000      1.000      3.000      0.000      1.198   6572.000  4
     3.000      0.000      4.000      0.000      4.000      0.000      1.597   6573.000  4
     2.000      1.000      2.000      3.000      1.000      3.000      1.597   6574.000  4
     3.000      3.000      3.000      2.000      1.000      2.000      1.484   6575.000  4
     1.000      1.000 *               1.000      3.000      0.000      1.484   6576.000  4
     1.000      1.000      4.000      1.000      4.000      0.000      0.813   6577.000  4
     1.000      2.000      2.000      1.000      1.000      2.000      0.371   6578.000  4
     1.000      1.000      3.000      1.000      3.000      1.000      1.484   6579.000  4
     1.000      2.000      1.000      3.000      1.000      3.000      1.113   6580.000  4
     2.000      1.000      1.000      1.000      1.000      3.000      1.484   6581.000  4
     1.000      3.000      1.000      2.000      1.000      2.000      0.371   6582.000  4
     2.000      1.000      4.000      1.000      2.000      0.000      0.742   6583.000  4
     3.000      2.000      1.000      1.000      2.000      3.000      0.715   6584.000  4
     2.000      2.000      2.000      1.000      2.000      2.000      0.715   6585.000  4
     1.000      2.000      2.000      2.000      2.000      2.000      0.715   6586.000  4
     2.000      3.000      1.000      2.000      2.000      2.000      1.430   6587.000  4
     3.000      1.000      2.000      1.000      2.000      0.000      0.813   6588.000  4
     1.000      2.000      2.000      2.000      2.000      2.000      2.145   6589.000  4
     3.000      1.000      3.000      1.000      2.000      1.000      1.907   6590.000  4
     1.000      2.000      1.000 *          *          *               0.953   6591.000  4
     1.000      3.000      3.000 *          *          *               0.477   6592.000  4
     3.000      1.000      3.000 *          *          *               0.953   6593.000  4
     2.000      2.000      3.000 *          *          *               0.953   6594.000  4
     2.000      2.000      2.000 *          *          *               0.953   6595.000  4
*               0.000      1.000 *          *          *               1.430   6596.000  4
     2.000      2.000      2.000 *          *          *               0.953   6597.000  4
     3.000      2.000      3.000 *          *          *               1.430   6598.000  4
     1.000      1.000      1.000      2.000      2.000      2.000      0.341   6599.000  4
     1.000      1.000      2.000      3.000      3.000      1.000      0.813   6600.000  4
     2.000      2.000      2.000 *          *          *               0.953   6601.000  4
     2.000      0.000      4.000 *          *          *               0.953   6602.000  4
     1.000      2.000      3.000      2.000      1.000      2.000      1.430   6603.000  4
     1.000      2.000      2.000      1.000      2.000      0.000      1.430   6604.000  4
     2.000      2.000      1.000      1.000      2.000      0.000      2.145   6605.000  4
     1.000      1.000      3.000      1.000      2.000      0.000      1.625   6606.000  4
     1.000      2.000      4.000      2.000      1.000      0.000      0.399   6607.000  4
     1.000      1.000      4.000      2.000      1.000      0.000      1.595   6608.000  4
     3.000      1.000      3.000      1.000      4.000      1.000      0.813   6609.000  4
     1.000      2.000      3.000      3.000      1.000      1.000      0.406   6610.000  4
     2.000      1.000      4.000      1.000      2.000      0.000      0.798   6611.000  4
     3.000      2.000      1.000      0.000      1.000      0.000      0.779   6612.000  4
     2.000      1.000      3.000      0.000      3.000      0.000      0.779   6613.000  4
     3.000      3.000      1.000      2.000 *          *               2.860   6614.000  4
     4.000      0.000      0.000      3.000      1.000 *               0.477   6615.000  4
     1.000      0.000      0.000      0.000      0.000      0.000      2.860   6616.000  4
     2.000      2.000      2.000      2.000      2.000      2.000      1.312   6617.000  4
     1.000      1.000      1.000 *          *          *               1.312   6618.000  4
     4.000      4.000      3.000      1.000      3.000      2.000      0.328   6619.000  4
     2.000      1.000      2.000      1.000      1.000      1.000      1.639   6620.000  4
     3.000      3.000      2.000      3.000      3.000      2.000      0.656   6621.000  4
     1.000      1.000      2.000      2.000      2.000      2.000      0.656   6622.000  4
     2.000      0.000      4.000      3.000      4.000      0.000      1.202   6623.000  4
     1.000      0.000      4.000      2.000      4.000      0.000      0.401   6624.000  4
     4.000      0.000      4.000      2.000      4.000      0.000      0.401   6625.000  4
     4.000      0.000      0.000      3.000      1.000      1.000      0.953   6626.000  4
     0.000      0.000      0.000      3.000      2.000      2.000      0.401   6627.000  4
     2.000      1.000      2.000      2.000      3.000      2.000      0.401   6628.000  4
     1.000      1.000      3.000      1.000      3.000      1.000      0.813   6629.000  4
     1.000      3.000      2.000      4.000      1.000      2.000      1.219   6630.000  4
     1.000      1.000      3.000      3.000      3.000      1.000      0.406   6631.000  4
     1.000      1.000 *               1.000      3.000      0.000      0.813   6632.000  4
     3.000      1.000      4.000      0.000      2.000      0.000      0.209   6633.000  4
     1.000      1.000      1.000      3.000      3.000 *               0.804   6634.000  4
     1.000      0.000 *               0.000      2.000      1.000      0.209   6635.000  4
     2.000      1.000      3.000      0.000      3.000      0.000      0.104   6636.000  4
     2.000      2.000      0.000      4.000      1.000      0.000      0.477   6637.000  4
     0.000      0.000      0.000      1.000      3.000      3.000      0.268   6638.000  4
     1.000      1.000      1.000      0.000      1.000      1.000      0.953   6639.000  4
     3.000      3.000      4.000      0.000      4.000      0.000      0.953   6640.000  4
*               1.000 *               0.000      2.000      1.000      0.417   6641.000  4
     1.000      2.000      3.000      0.000      4.000      4.000      0.953   6642.000  4
     2.000      1.000      3.000      2.000      1.000      2.000      0.981   6643.000  4
     2.000      1.000      1.000 *          *          *               0.654   6644.000  4
     1.000      2.000      0.000 *          *          *               0.654   6645.000  4
     1.000      1.000      0.000 *          *          *               0.981   6646.000  4
     1.000      1.000      0.000      2.000      2.000      1.000      0.654   6647.000  4
     0.000      0.000      0.000      1.000      1.000      0.000      0.477   6648.000  4
     1.000      2.000      0.000 *          *          *               0.654   6649.000  4
*               1.000      2.000 *          *          *               0.981   6650.000  4
     0.000      0.000      2.000 *          *          *               0.654   6651.000  4
     0.000 *               1.000 *          *          *               0.327   6652.000  4
     0.000      0.000      0.000      0.000      0.000      0.000      0.216   6653.000  4
     0.000      2.000      1.000      2.000      1.000      1.000      0.650   6654.000  4
     0.000      0.000      0.000      2.000      1.000      0.000      0.309   6655.000  4
     0.000      1.000      2.000      1.000      1.000      0.000      1.485   6656.000  4
     0.000      0.000      4.000      1.000      0.000      0.000      0.990   6657.000  4
     2.000      1.000      2.000      0.000      0.000      0.000      0.990   6658.000  4
     3.000      0.000      2.000      0.000      1.000      0.000      0.953   6659.000  4
     2.000      1.000      3.000      1.000      3.000      1.000      1.130   6660.000  4
     4.000      0.000      0.000      1.000      2.000      3.000      1.113   6661.000  4
     2.000      2.000      2.000      1.000      2.000      1.000      0.093   6662.000  4
     2.000      1.000      3.000      1.000      3.000      0.000      0.492   6663.000  4
     2.000      2.000      0.000      1.000      2.000      1.000      0.953   6664.000  4
     2.000      1.000      3.000      2.000      3.000      1.000      0.371   6665.000  4
     3.000      1.000      3.000      1.000      3.000      1.000      1.113   6666.000  4
     2.000      0.000      4.000      2.000      4.000      0.000      0.742   6667.000  4
     3.000      1.000      4.000      2.000      2.000      1.000      1.113   6668.000  4
     1.000      1.000      1.000      1.000      2.000      2.000      0.647   6669.000  4
     1.000      2.000      2.000      1.000      2.000      2.000      0.324   6670.000  4
     2.000      2.000      2.000      2.000      2.000      2.000      0.268   6671.000  4
     1.000      2.000      2.000      2.000      2.000      2.000      0.268   6672.000  4
     1.000      2.000      3.000      1.000      2.000      2.000      0.647   6673.000  4
     2.000      2.000      1.000      2.000      1.000      2.000      0.238   6674.000  4
     1.000      0.000      3.000      1.000      4.000      1.000      0.953   6675.000  4
     2.000      1.000      2.000      2.000      2.000      2.000      0.477   6676.000  4
     1.000      2.000      2.000      2.000      2.000      2.000      0.477   6677.000  4
     1.000      2.000      2.000      1.000      2.000      2.000      1.341   6678.000  4
     1.000      1.000      4.000      2.000      1.000      0.000      1.455   6679.000  4
     1.000      0.000      1.000      2.000      1.000      1.000      0.364   6680.000  4
     1.000      1.000      1.000      1.000      2.000      2.000      0.728   6681.000  4
*               1.000 *               1.000      3.000      1.000      0.728   6682.000  4
     2.000      1.000      2.000      1.000      2.000      1.000      0.728   6683.000  4
     3.000      1.000      2.000      1.000      1.000      3.000      0.728   6684.000  4
     4.000      0.000      4.000      2.000      2.000      2.000      0.953   6685.000  4
     3.000      1.000      3.000      3.000      3.000      1.000      0.953   6686.000  4
     2.000      0.000      4.000      2.000      2.000      2.000      0.417   6687.000  4
     1.000      2.000      1.000      3.000      2.000      3.000      0.953   6688.000  4
     2.000      0.000      4.000      1.000      2.000      2.000      0.953   6689.000  4
     1.000      2.000      0.000      1.000      1.000      3.000      2.662   6690.000  4
     1.000      1.000      0.000      1.000      1.000      3.000      1.065   6691.000  4
     1.000      1.000      3.000      1.000      1.000      2.000      1.065   6692.000  4
     1.000      1.000      3.000      2.000      1.000      1.000      0.532   6693.000  4
     0.000      3.000      1.000      1.000      1.000      1.000      0.532   6694.000  4
     2.000      0.000      2.000      2.000      1.000      1.000      0.984   6695.000  4
     2.000      0.000      2.000      1.000      1.000      1.000      0.656   6696.000  4
     2.000      0.000      4.000      0.000      4.000      1.000      0.953   6697.000  4
     1.000      1.000      1.000      1.000      1.000      1.000      0.656   6698.000  4
     2.000      2.000      1.000      1.000      1.000      1.000      0.984   6699.000  4
     2.000      0.000      2.000      1.000      2.000      1.000      0.656   6700.000  4
     2.000      1.000      3.000      2.000      3.000      1.000      0.984   6701.000  4
     1.000      0.000      3.000      1.000      3.000      1.000      1.312   6702.000  4
     2.000      3.000      3.000      1.000      1.000      2.000      0.498   6703.000  4
     3.000      3.000      4.000      1.000      3.000      0.000      0.371   6704.000  4
     0.000      0.000      4.000      2.000      1.000      3.000      0.953   6705.000  4
     0.000      0.000      0.000      0.000      2.000      4.000      0.859   6706.000  4
     0.000      0.000      1.000      4.000      4.000      3.000      0.429   6707.000  4
     2.000      0.000      4.000      4.000      4.000      0.000      0.429   6708.000  4
     2.000      1.000      2.000      3.000      2.000      1.000      0.859   6709.000  4
     0.000      2.000      1.000      1.000      1.000      2.000      1.073   6710.000  4
     1.000      0.000      0.000      1.000      0.000      2.000      0.953   6711.000  4
     2.000      0.000      1.000      1.000      4.000      2.000      0.536   6712.000  4
     0.000      0.000      0.000      0.000      0.000      0.000      0.324   6713.000  4
     1.000      0.000      1.000      1.000      3.000      1.000      0.536   6714.000  4
     2.000      1.000      1.000      1.000      2.000      0.000      0.486   6715.000  4
     3.000      1.000      2.000      2.000      1.000      2.000      0.536   6716.000  4
     3.000      2.000      2.000      2.000      1.000      2.000      0.324   6717.000  4
     2.000      1.000      2.000      1.000      1.000      1.000      0.486   6718.000  4
     3.000      0.000      4.000      0.000      4.000      0.000      2.860   6719.000  4
     1.000      1.000      1.000      2.000      1.000      1.000      0.953   6720.000  4
     3.000      1.000      1.000      1.000      2.000      3.000      0.179   6721.000  4
     2.000      1.000      2.000      0.000      3.000      0.000      0.656   6722.000  4
     1.000      1.000      4.000      1.000      3.000      1.000      0.477   6723.000  4
     2.000      1.000      3.000      1.000      2.000      1.000      0.953   6724.000  4
     3.000      1.000      4.000      1.000      2.000      2.000      0.179   6725.000  4
     3.000      1.000      2.000      1.000      3.000      2.000      0.179   6726.000  4
     0.000      0.000      0.000      0.000      0.000      1.000      0.656   6727.000  4
     1.000      1.000      1.000 *               2.000 *               0.149   6728.000  4
     1.000      0.000      1.000      1.000      1.000      1.000      0.224   6729.000  4
     3.000      0.000      4.000      3.000      3.000      0.000      0.298   6730.000  4
     4.000      0.000      4.000      0.000      4.000      0.000      0.075   6731.000  4
     0.000      0.000      1.000      0.000      0.000      1.000      0.075   6732.000  4
*          *          *          *               1.000 *               0.328   6733.000  4
     4.000      0.000      1.000 *          *               1.000      0.149   6734.000  4
     0.000      0.000 *               0.000      0.000 *               0.224   6735.000  4
     2.000      3.000      3.000      2.000      1.000      3.000      0.149   6736.000  4
     1.000      0.000      1.000 *          *          *               0.149   6737.000  4
     3.000      0.000      4.000      1.000      4.000      1.000      2.383   6738.000  4
     2.000      0.000      4.000      1.000      3.000      1.000      1.597   6739.000  4
     2.000      0.000      2.000      1.000      3.000      2.000      0.798   6740.000  4
     0.000      0.000      0.000      2.000      1.000      1.000      0.798   6741.000  4
     3.000      1.000      3.000      2.000      2.000      2.000      0.798   6742.000  4
     2.000      0.000      2.000      1.000      3.000      2.000      1.907   6743.000  4
     2.000      0.000      1.000      1.000      2.000      2.000      1.312   6744.000  4
     1.000      1.000      1.000      1.000      3.000      1.000      0.798   6745.000  4
     4.000      1.000      4.000      0.000      3.000      0.000      1.430   6746.000  4
     3.000      0.000      4.000      0.000      4.000      0.000      1.907   6747.000  4
     1.000      1.000      3.000      1.000      4.000      1.000      0.953   6748.000  4
     1.000      0.000      1.000 *               3.000      1.000      0.798   6749.000  4
     1.000      0.000      3.000      2.000      3.000      1.000      0.953   6750.000  4
     0.000      4.000 *               1.000      3.000      1.000      2.383   6751.000  4
     0.000      0.000      3.000      1.000      2.000      0.000      0.477   6752.000  4
     1.000      1.000      2.000      0.000      2.000      2.000      0.953   6753.000  4
     1.000      1.000      1.000      0.000      0.000      1.000      1.907   6754.000  4
     2.000      1.000      1.000      1.000      3.000      0.000      0.656   6755.000  4
     2.000      4.000      2.000      2.000      0.000      0.000      0.477   6756.000  4
*          *          *               3.000      2.000      0.000      0.477   6757.000  4
     3.000      1.000      4.000      2.000      3.000      1.000      0.477   6758.000  4
     0.000      0.000      1.000      0.000      4.000      1.000      0.477   6759.000  4
     2.000      1.000 *               2.000      2.000      2.000      1.424   6760.000  4
     2.000      1.000      0.000      1.000      2.000      1.000      0.949   6761.000  4
     2.000      2.000 *               2.000      3.000      2.000      1.899   6762.000  4
     3.000      2.000      2.000      3.000      2.000 *               0.475   6763.000  4
     2.000      2.000      3.000      1.000      2.000 *               1.424   6764.000  4
     3.000      1.000      2.000      0.000      2.000      1.000      0.949   6765.000  4
     1.000      1.000      1.000      2.000      2.000      2.000      1.043   6766.000  4
     2.000      2.000      2.000      1.000      2.000      2.000      0.371   6767.000  4
*          *          *          *               2.000      2.000      2.374   6768.000  4
     3.000      1.000      2.000 *          *          *               0.953   6769.000  4
     2.000      1.000      1.000 *          *          *               1.430   6770.000  4
     1.000      1.000      3.000 *          *          *               1.091   6771.000  4
     2.000      2.000      1.000 *          *          *               0.364   6772.000  4
     2.000      1.000      3.000 *          *          *               1.091   6773.000  4
     4.000      0.000      2.000 *          *          *               0.728   6774.000  4
     1.000      1.000      3.000 *          *          *               0.953   6775.000  4
     2.000      1.000      1.000 *          *          *               0.728   6776.000  4
     4.000      0.000      3.000 *          *          *               0.953   6777.000  4
     3.000      0.000      2.000      2.000      3.000      2.000      0.399   6778.000  4
     3.000      0.000      2.000 *          *          *               1.091   6779.000  4
     3.000      1.000      4.000 *          *          *               1.430   6780.000  4
     2.000      0.000      2.000 *          *          *               0.477   6781.000  4
     1.000      0.000      3.000 *          *          *               1.430   6782.000  4
     1.000      0.000      3.000 *          *          *               0.477   6783.000  4
     1.000      0.000      1.000 *          *          *               1.430   6784.000  4
     1.000      0.000      0.000 *          *          *               0.477   6785.000  4
     2.000      1.000      2.000 *          *          *               2.860   6786.000  4
     0.000      1.000      1.000 *          *          *               0.953   6787.000  4
     2.000      0.000      2.000 *          *          *               2.383   6788.000  4
     1.000      0.000      1.000      1.000      2.000      0.000      0.798   6789.000  4
     1.000      0.000      0.000 *          *          *               0.477   6790.000  4
     2.000      2.000      0.000 *          *          *               0.953   6791.000  4
     0.000      0.000      0.000 *          *          *               0.238   6792.000  4
*               0.000      3.000 *          *          *               0.477   6793.000  4
     0.000      0.000      0.000 *          *          *               0.363   6794.000  4
     2.000      1.000      3.000 *          *          *               0.224   6795.000  4
